x,y,u1,u2,p
0.26,0.78,-0.0285444,0.208384,-0.346673
0.26,0.79,-0.0124311,0.201934,-0.364392
0.26,0.8,0.00464799,0.194496,-0.382112
0.26,0.81,0.0254432,0.185788,-0.381656
0.26,0.82,0.0487837,0.176789,-0.3812
0.26,0.83,0.0746695,0.167501,-0.380744
0.26,0.84,0.103101,0.157923,-0.380287
0.26,0.85,0.134077,0.148054,-0.379831
0.26,0.86,0.167599,0.137896,-0.379375
0.26,0.87,0.205183,0.127123,-0.3865
0.26,0.88,0.245943,0.115198,-0.393625
0.26,0.89,0.289879,0.102121,-0.400751
0.26,0.9,0.336991,0.0878903,-0.407876
0.26,0.91,0.390145,0.0737392,-0.398429
0.26,0.92,0.4459,0.0605188,-0.388982
0.26,0.93,0.504255,0.0482289,-0.379536
0.26,0.94,0.56521,0.0368697,-0.370089
0.26,0.95,0.628765,0.026441,-0.360643
0.26,0.96,0.694921,0.0169431,-0.351196
0.26,0.97,0.762835,0.00985749,-0.32679
0.26,0.98,0.836319,0.00467179,-0.302384
0.26,0.99,0.915374,0.00138596,-0.277978
0.26,1,1,2.42045e-19,-0.253572
0.27,0,1.83232e-34,2.95058e-33,-0.0508091
0.27,0.01,-0.00306064,0.000171661,-0.0494641
0.27,0.02,-0.00604079,0.000485853,-0.0481191
0.27,0.03,-0.00894046,0.000942574,-0.046774
0.27,0.04,-0.0117597,0.00154182,-0.045429
0.27,0.05,-0.0144984,0.00228361,-0.044084
0.27,0.06,-0.0171566,0.00316792,-0.042739
0.27,0.07,-0.0197343,0.00419476,-0.041394
0.27,0.08,-0.0223583,0.00544178,-0.0400256
0.27,0.09,-0.0249883,0.00683626,-0.0386573
0.27,0.1,-0.0276244,0.0083782,-0.0372889
0.27,0.11,-0.030095,0.00998865,-0.0371072
0.27,0.12,-0.0325435,0.0116903,-0.0369255
0.27,0.13,-0.0349701,0.0134833,-0.0367438
0.27,0.14,-0.0373747,0.0153674,-0.0365621
0.27,0.15,-0.0397572,0.0173428,-0.0363804
0.27,0.16,-0.0421178,0.0194094,-0.0361987
0.27,0.17,-0.0444563,0.0215672,-0.036017
0.27,0.18,-0.0468135,0.0239508,-0.0357533
0.27,0.19,-0.0491606,0.0264471,-0.0354895
0.27,0.2,-0.0514978,0.0290562,-0.0352258
0.27,0.21,-0.0538292,0.0316898,-0.0360673
0.27,0.22,-0.0561723,0.0344073,-0.0369088
0.27,0.23,-0.0585272,0.0372086,-0.0377503
0.27,0.24,-0.0608939,0.0400938,-0.0385919
0.27,0.25,-0.0632723,0.0430627,-0.0394334
0.27,0.26,-0.0656626,0.0461155,-0.0402749
0.27,0.27,-0.0680646,0.0492521,-0.0411164
0.27,0.28,-0.0705102,0.0526422,-0.0420949
0.27,0.29,-0.0729655,0.056142,-0.0430735
0.27,0.3,-0.0754303,0.0597514,-0.044052
0.27,0.31,-0.0779479,0.063379,-0.046125
0.27,0.32,-0.080467,0.0670787,-0.048198
0.27,0.33,-0.0829876,0.0708505,-0.0502709
0.27,0.34,-0.0855096,0.0746944,-0.0523439
0.27,0.35,-0.0880331,0.0786105,-0.0544169
0.27,0.36,-0.090558,0.0825987,-0.0564899
0.27,0.37,-0.0930844,0.0866591,-0.0585629
0.27,0.38,-0.0956897,0.0909963,-0.0612106
0.27,0.39,-0.0983088,0.0954451,-0.0638583
0.27,0.4,-0.100942,0.100005,-0.066506
0.27,0.41,-0.103622,0.104565,-0.0701538
0.27,0.42,-0.106224,0.109148,-0.0738016
0.27,0.43,-0.108748,0.113754,-0.0774494
0.27,0.44,-0.111193,0.118382,-0.0810972
0.27,0.45,-0.11356,0.123033,-0.084745
0.27,0.46,-0.115849,0.127707,-0.0883928
0.27,0.47,-0.118059,0.132403,-0.0920406
0.27,0.48,-0.120375,0.13733,-0.0971086
0.27,0.49,-0.122676,0.142341,-0.102177
0.27,0.5,-0.124962,0.147436,-0.107245
0.27,0.51,-0.127185,0.152476,-0.112815
0.27,0.52,-0.129136,0.157405,-0.118385
0.27,0.53,-0.130813,0.162225,-0.123955
0.27,0.54,-0.132218,0.166934,-0.129525
0.27,0.55,-0.133349,0.171534,-0.135095
0.27,0.56,-0.134208,0.176023,-0.140666
0.27,0.57,-0.134793,0.180402,-0.146236
0.27,0.58,-0.135473,0.184766,-0.154611
0.27,0.59,-0.136052,0.189123,-0.162986
0.27,0.6,-0.136532,0.193473,-0.17136
0.27,0.61,-0.13668,0.197652,-0.178535
0.27,0.62,-0.136163,0.20146,-0.18571
0.27,0.63,-0.134981,0.204897,-0.192884
0.27,0.64,-0.133135,0.207962,-0.200059
0.27,0.65,-0.130623,0.210656,-0.207234
0.27,0.66,-0.127447,0.212979,-0.214408
0.27,0.67,-0.123605,0.214931,-0.221583
0.27,0.68,-0.119593,0.216085,-0.235034
0.27,0.69,-0.115254,0.216953,-0.248484
0.27,0.7,-0.11059,0.217534,-0.261935
0.27,0.71,-0.104797,0.217645,-0.26821
0.27,0.72,-0.0975615,0.217111,-0.274486
0.27,0.73,-0.0888837,0.215931,-0.280762
0.27,0.74,-0.0787636,0.214106,-0.287038
0.27,0.75,-0.067201,0.211636,-0.293313
0.27,0.76,-0.0541961,0.20852,-0.299589
0.27,0.77,-0.0397488,0.204759,-0.305865
0.27,0.78,-0.023526,0.198974,-0.323585
0.27,0.79,-0.00633742,0.1922,-0.341304
0.27,0.8,0.0118168,0.184437,-0.359024
0.27,0.81,0.0333118,0.175994,-0.358568
0.27,0.82,0.0573521,0.167261,-0.358111
0.27,0.83,0.0839376,0.158238,-0.357655
0.27,0.84,0.113069,0.148925,-0.357199
0.27,0.85,0.144745,0.139322,-0.356743
0.27,0.86,0.178966,0.129429,-0.356287
0.27,0.87,0.215733,0.119246,-0.355831
0.27,0.88,0.257318,0.107916,-0.362956
0.27,0.89,0.302079,0.0954343,-0.370081
0.27,0.9,0.350016,0.0817996,-0.377206
0.27,0.91,0.402343,0.0685131,-0.36776
0.27,0.92,0.45727,0.0561572,-0.358313
0.27,0.93,0.514797,0.044732,-0.348866
0.27,0.94,0.574924,0.0342374,-0.33942
0.27,0.95,0.637652,0.0246734,-0.329973
0.27,0.96,0.70298,0.01604,-0.320526
0.27,0.97,0.770908,0.00833722,-0.31108
0.27,0.98,0.841701,0.00365828,-0.286674
0.27,0.99,0.918065,0.000879208,-0.262268
0.27,1,1,-1.98471e-32,-0.237862
0.28,0,-6.4237e-34,2.72217e-33,-0.0502718
0.28,0.01,-0.00323198,0.000164785,-0.0489268
0.28,0.02,-0.00638347,0.000472099,-0.0475817
0.28,0.03,-0.00945449,0.000921944,-0.0462367
0.28,0.04,-0.012445,0.00151432,-0.0448917
0.28,0.05,-0.0153551,0.00224922,-0.0435467
0.28,0.06,-0.0181846,0.00312666,-0.0422016
0.28,0.07,-0.0209337,0.00414662,-0.0408566
0.28,0.08,-0.0236023,0.00530911,-0.0395116
0.28,0.09,-0.0263645,0.00671403,-0.0381432
0.28,0.1,-0.0291328,0.0082664,-0.0367749
0.28,0.11,-0.0317109,0.00985392,-0.0365932
0.28,0.12,-0.034267,0.0115327,-0.0364115
0.28,0.13,-0.0368011,0.0133027,-0.0362298
0.28,0.14,-0.0393132,0.0151639,-0.0360481
0.28,0.15,-0.0418033,0.0171163,-0.0358664
0.28,0.16,-0.0442714,0.01916,-0.0356847
0.28,0.17,-0.0467175,0.0212949,-0.035503
0.28,0.18,-0.0491416,0.0235211,-0.0353213
0.28,0.19,-0.051597,0.0260227,-0.0350575
0.28,0.2,-0.0540425,0.0286371,-0.0347938
0.28,0.21,-0.0564707,0.0312186,-0.0356353
0.28,0.22,-0.0589107,0.033884,-0.0364768
0.28,0.23,-0.0613624,0.0366332,-0.0373184
0.28,0.24,-0.0638259,0.0394662,-0.0381599
0.28,0.25,-0.0663012,0.0423831,-0.0390014
0.28,0.26,-0.0687883,0.0453837,-0.0398429
0.28,0.27,-0.0712871,0.0484682,-0.0406844
0.28,0.28,-0.0737978,0.0516365,-0.041526
0.28,0.29,-0.0763639,0.0551249,-0.0425045
0.28,0.3,-0.0789397,0.058723,-0.043483
0.28,0.31,-0.0815494,0.0622624,-0.045556
0.28,0.32,-0.0841606,0.065874,-0.047629
0.28,0.33,-0.0867733,0.0695576,-0.049702
0.28,0.34,-0.0893875,0.0733134,-0.0517749
0.28,0.35,-0.0920031,0.0771413,-0.0538479
0.28,0.36,-0.0946202,0.0810414,-0.0559209
0.28,0.37,-0.0972388,0.0850136,-0.0579939
0.28,0.38,-0.0998589,0.0890579,-0.0600669
0.28,0.39,-0.102585,0.0934641,-0.0627146
0.28,0.4,-0.105325,0.0979818,-0.0653623
0.28,0.41,-0.108064,0.102402,-0.0690101
0.28,0.42,-0.110724,0.106845,-0.0726579
0.28,0.43,-0.113306,0.111311,-0.0763057
0.28,0.44,-0.11581,0.115799,-0.0799535
0.28,0.45,-0.118235,0.120311,-0.0836013
0.28,0.46,-0.120582,0.124845,-0.0872491
0.28,0.47,-0.122851,0.129401,-0.0908969
0.28,0.48,-0.125042,0.13398,-0.0945447
0.28,0.49,-0.127404,0.138888,-0.0996127
0.28,0.5,-0.129752,0.14388,-0.104681
0.28,0.51,-0.131928,0.148709,-0.110251
0.28,0.52,-0.133832,0.153428,-0.115821
0.28,0.53,-0.135462,0.158037,-0.121391
0.28,0.54,-0.13682,0.162536,-0.126961
0.28,0.55,-0.137904,0.166924,-0.132532
0.28,0.56,-0.138716,0.171203,-0.138102
0.28,0.57,-0.139255,0.175371,-0.143672
0.28,0.58,-0.13952,0.179429,-0.149242
0.28,0.59,-0.140018,0.183557,-0.157617
0.28,0.6,-0.140415,0.187678,-0.165992
0.28,0.61,-0.140264,0.191557,-0.173166
0.28,0.62,-0.139449,0.195065,-0.180341
0.28,0.63,-0.137969,0.198201,-0.187516
0.28,0.64,-0.135823,0.200966,-0.19469
0.28,0.65,-0.133013,0.20336,-0.201865
0.28,0.66,-0.129538,0.205382,-0.20904
0.28,0.67,-0.125398,0.207033,-0.216214
0.28,0.68,-0.120593,0.208312,-0.223389
0.28,0.69,-0.115847,0.208763,-0.23684
0.28,0.7,-0.110776,0.208926,-0.25029
0.28,0.71,-0.104275,0.20877,-0.256566
0.28,0.72,-0.0963318,0.20797,-0.262842
0.28,0.73,-0.0869461,0.206524,-0.269118
0.28,0.74,-0.076118,0.204433,-0.275393
0.28,0.75,-0.0638476,0.201696,-0.281669
0.28,0.76,-0.0501347,0.198314,-0.287945
0.28,0.77,-0.0349796,0.194287,-0.294221
0.28,0.78,-0.018382,0.189615,-0.300496
0.28,0.79,-0.000118233,0.182516,-0.318216
0.28,0.8,0.0191112,0.17443,-0.335935
0.28,0.81,0.0413059,0.166252,-0.335479
0.28,0.82,0.066046,0.157785,-0.335023
0.28,0.83,0.0933313,0.149027,-0.334567
0.28,0.84,0.123162,0.139979,-0.334111
0.28,0.85,0.155538,0.130641,-0.333655
0.28,0.86,0.190459,0.121013,-0.333199
0.28,0.87,0.227926,0.111096,-0.332743
0.28,0.88,0.267938,0.100888,-0.332287
0.28,0.89,0.313524,0.0890014,-0.339412
0.28,0.9,0.362286,0.0759623,-0.346537
0.28,0.91,0.413785,0.0635405,-0.33709
0.28,0.92,0.467884,0.0520492,-0.327644
0.28,0.93,0.524583,0.0414886,-0.318197
0.28,0.94,0.583882,0.0318586,-0.30875
0.28,0.95,0.645782,0.0231592,-0.299304
0.28,0.96,0.710282,0.0153904,-0.289857
0.28,0.97,0.777383,0.00855229,-0.28041
0.28,0.98,0.847083,0.00264477,-0.270964
0.28,0.99,0.920756,0.000372453,-0.246558
0.28,1,1,-1.60283e-19,-0.222152
0.29,0,-1.74683e-33,2.41287e-33,-0.0497344
0.29,0.01,-0.00340332,0.000157908,-0.0483894
0.29,0.02,-0.00672616,0.000458346,-0.0470444
0.29,0.03,-0.00996851,0.000901314,-0.0456994
0.29,0.04,-0.0131304,0.00148681,-0.0443543
0.29,0.05,-0.0162118,0.00221484,-0.0430093
0.29,0.06,-0.0192127,0.0030854,-0.0416643
0.29,0.07,-0.0221331,0.00409848,-0.0403193
0.29,0.08,-0.0249731,0.0052541,-0.0389743
0.29,0.09,-0.0277325,0.00655225,-0.0376292
0.29,0.1,-0.030633,0.00811506,-0.0362609
0.29,0.11,-0.0333186,0.00967965,-0.0360792
0.29,0.12,-0.0359823,0.0113355,-0.0358975
0.29,0.13,-0.0386239,0.0130825,-0.0357158
0.29,0.14,-0.0412435,0.0149208,-0.0355341
0.29,0.15,-0.0438412,0.0168503,-0.0353524
0.29,0.16,-0.0464168,0.0188711,-0.0351707
0.29,0.17,-0.0489704,0.0209831,-0.034989
0.29,0.18,-0.051502,0.0231863,-0.0348073
0.29,0.19,-0.0540117,0.0254807,-0.0346256
0.29,0.2,-0.0565654,0.0281004,-0.0343618
0.29,0.21,-0.0590905,0.0306298,-0.0352033
0.29,0.22,-0.0616273,0.0332431,-0.0360449
0.29,0.23,-0.0641758,0.0359402,-0.0368864
0.29,0.24,-0.0667362,0.0387211,-0.0377279
0.29,0.25,-0.0693083,0.0415858,-0.0385694
0.29,0.26,-0.0718922,0.0445344,-0.0394109
0.29,0.27,-0.0744879,0.0475668,-0.0402525
0.29,0.28,-0.0770954,0.050683,-0.041094
0.29,0.29,-0.0797146,0.053883,-0.0419355
0.29,0.3,-0.0824013,0.0574697,-0.042914
0.29,0.31,-0.0851032,0.060921,-0.044987
0.29,0.32,-0.0878065,0.0644443,-0.04706
0.29,0.33,-0.0905114,0.0680398,-0.049133
0.29,0.34,-0.0932177,0.0717075,-0.051206
0.29,0.35,-0.0959255,0.0754472,-0.0532789
0.29,0.36,-0.0986348,0.0792591,-0.0553519
0.29,0.37,-0.101345,0.0831431,-0.0574249
0.29,0.38,-0.104058,0.0870993,-0.0594979
0.29,0.39,-0.106771,0.0911275,-0.0615709
0.29,0.4,-0.109618,0.0956028,-0.0642186
0.29,0.41,-0.112415,0.0998833,-0.0678664
0.29,0.42,-0.115134,0.104187,-0.0715142
0.29,0.43,-0.117775,0.108513,-0.075162
0.29,0.44,-0.120337,0.112861,-0.0788098
0.29,0.45,-0.122821,0.117233,-0.0824576
0.29,0.46,-0.125226,0.121627,-0.0861054
0.29,0.47,-0.127553,0.126043,-0.0897532
0.29,0.48,-0.129802,0.130483,-0.093401
0.29,0.49,-0.131973,0.134945,-0.0970488
0.29,0.5,-0.134382,0.139834,-0.102117
0.29,0.51,-0.136511,0.144452,-0.107687
0.29,0.52,-0.138368,0.14896,-0.113257
0.29,0.53,-0.139952,0.153359,-0.118827
0.29,0.54,-0.141262,0.157647,-0.124398
0.29,0.55,-0.1423,0.161825,-0.129968
0.29,0.56,-0.143065,0.165892,-0.135538
0.29,0.57,-0.143556,0.16985,-0.141108
0.29,0.58,-0.143775,0.173697,-0.146678
0.29,0.59,-0.143721,0.177435,-0.152248
0.29,0.6,-0.144036,0.181327,-0.160623
0.29,0.61,-0.143587,0.184905,-0.167798
0.29,0.62,-0.142473,0.188112,-0.174973
0.29,0.63,-0.140694,0.190948,-0.182147
0.29,0.64,-0.13825,0.193413,-0.189322
0.29,0.65,-0.135142,0.195506,-0.196497
0.29,0.66,-0.131368,0.197228,-0.203671
0.29,0.67,-0.126929,0.198578,-0.210846
0.29,0.68,-0.121826,0.199558,-0.218021
0.29,0.69,-0.116057,0.200165,-0.225195
0.29,0.7,-0.110579,0.199911,-0.238646
0.29,0.71,-0.10337,0.199489,-0.244922
0.29,0.72,-0.0947185,0.198423,-0.251197
0.29,0.73,-0.0846249,0.19671,-0.257473
0.29,0.74,-0.073089,0.194353,-0.263749
0.29,0.75,-0.0601106,0.19135,-0.270025
0.29,0.76,-0.0456899,0.187702,-0.2763
0.29,0.77,-0.0298268,0.183408,-0.282576
0.29,0.78,-0.0125213,0.178469,-0.288852
0.29,0.79,0.0062265,0.172885,-0.295128
0.29,0.8,0.0265312,0.164475,-0.312847
0.29,0.81,0.0494257,0.156562,-0.312391
0.29,0.82,0.0748655,0.14836,-0.311935
0.29,0.83,0.102851,0.139867,-0.311479
0.29,0.84,0.133381,0.131085,-0.311023
0.29,0.85,0.166457,0.122012,-0.310567
0.29,0.86,0.202078,0.11265,-0.310111
0.29,0.87,0.240244,0.102997,-0.309654
0.29,0.88,0.280956,0.0930546,-0.309198
0.29,0.89,0.324213,0.0828221,-0.308742
0.29,0.9,0.3738,0.0703786,-0.315867
0.29,0.91,0.424471,0.0588214,-0.306421
0.29,0.92,0.477742,0.0481947,-0.296974
0.29,0.93,0.533614,0.0384987,-0.287527
0.29,0.94,0.592085,0.0297333,-0.278081
0.29,0.95,0.653157,0.0218986,-0.268634
0.29,0.96,0.716829,0.0149944,-0.259188
0.29,0.97,0.783102,0.00902088,-0.249741
0.29,0.98,0.851974,0.00397798,-0.240294
0.29,0.99,0.923447,-0.000134303,-0.230848
0.29,1,1,6.01872e-19,-0.206442
0.3,0,-3.13014e-33,2.02268e-33,-0.0491971
0.3,0.01,-0.00357466,0.000151032,-0.0478521
0.3,0.02,-0.00706884,0.000444593,-0.0465071
0.3,0.03,-0.0104825,0.000880684,-0.045162
0.3,0.04,-0.0138158,0.00145931,-0.043817
0.3,0.05,-0.0170685,0.00218046,-0.042472
0.3,0.06,-0.0202407,0.00304414,-0.041127
0.3,0.07,-0.0233325,0.00405035,-0.0397819
0.3,0.08,-0.0263438,0.00519909,-0.0384369
0.3,0.09,-0.0292746,0.00649036,-0.0370919
0.3,0.1,-0.0321249,0.00792416,-0.0357469
0.3,0.11,-0.0349181,0.00946582,-0.0355652
0.3,0.12,-0.0376893,0.0110987,-0.0353835
0.3,0.13,-0.0404385,0.0128228,-0.0352018
0.3,0.14,-0.0431656,0.0146382,-0.0350201
0.3,0.15,-0.0458708,0.0165448,-0.0348383
0.3,0.16,-0.048554,0.0185426,-0.0346566
0.3,0.17,-0.0512151,0.0206316,-0.0344749
0.3,0.18,-0.0538543,0.0228119,-0.0342932
0.3,0.19,-0.0564715,0.0250834,-0.0341115
0.3,0.2,-0.0590666,0.0274462,-0.0339298
0.3,0.21,-0.0616885,0.0299235,-0.0347714
0.3,0.22,-0.0643221,0.0324847,-0.0356129
0.3,0.23,-0.0669675,0.0351297,-0.0364544
0.3,0.24,-0.0696247,0.0378585,-0.0372959
0.3,0.25,-0.0722936,0.0406711,-0.0381374
0.3,0.26,-0.0749744,0.0435675,-0.038979
0.3,0.27,-0.0776669,0.0465478,-0.0398205
0.3,0.28,-0.0803712,0.0496119,-0.040662
0.3,0.29,-0.0830873,0.0527598,-0.0415035
0.3,0.3,-0.0858151,0.0559915,-0.042345
0.3,0.31,-0.0886092,0.0593546,-0.044418
0.3,0.32,-0.0914047,0.0627898,-0.046491
0.3,0.33,-0.0942017,0.0662971,-0.048564
0.3,0.34,-0.0970002,0.0698766,-0.050637
0.3,0.35,-0.0998001,0.0735282,-0.05271
0.3,0.36,-0.102602,0.0772519,-0.0547829
0.3,0.37,-0.105404,0.0810478,-0.0568559
0.3,0.38,-0.108209,0.0849157,-0.0589289
0.3,0.39,-0.111015,0.0888558,-0.0610019
0.3,0.4,-0.113822,0.0928681,-0.0630749
0.3,0.41,-0.116677,0.0970088,-0.0667227
0.3,0.42,-0.119455,0.101172,-0.0703705
0.3,0.43,-0.122153,0.105358,-0.0740183
0.3,0.44,-0.124774,0.109567,-0.0776661
0.3,0.45,-0.127316,0.113799,-0.0813139
0.3,0.46,-0.12978,0.118053,-0.0849617
0.3,0.47,-0.132166,0.12233,-0.0886095
0.3,0.48,-0.134473,0.12663,-0.0922573
0.3,0.49,-0.136702,0.130952,-0.0959051
0.3,0.5,-0.138852,0.135297,-0.0995529
0.3,0.51,-0.140935,0.139705,-0.105123
0.3,0.52,-0.142744,0.144003,-0.110693
0.3,0.53,-0.144281,0.14819,-0.116263
0.3,0.54,-0.145545,0.152268,-0.121834
0.3,0.55,-0.146536,0.156235,-0.127404
0.3,0.56,-0.147253,0.160092,-0.132974
0.3,0.57,-0.147698,0.163839,-0.138544
0.3,0.58,-0.14787,0.167476,-0.144114
0.3,0.59,-0.147769,0.171002,-0.149685
0.3,0.6,-0.147395,0.174419,-0.155255
0.3,0.61,-0.146648,0.177697,-0.162429
0.3,0.62,-0.145235,0.180604,-0.169604
0.3,0.63,-0.143158,0.183139,-0.176779
0.3,0.64,-0.140415,0.185303,-0.183953
0.3,0.65,-0.137008,0.187096,-0.191128
0.3,0.66,-0.132936,0.188517,-0.198303
0.3,0.67,-0.128199,0.189568,-0.205477
0.3,0.68,-0.122797,0.190246,-0.212652
0.3,0.69,-0.11673,0.190554,-0.219827
0.3,0.7,-0.109998,0.19049,-0.227001
0.3,0.71,-0.102081,0.189802,-0.233277
0.3,0.72,-0.0927218,0.188468,-0.239553
0.3,0.73,-0.0819203,0.18649,-0.245829
0.3,0.74,-0.0696764,0.183866,-0.252104
0.3,0.75,-0.0559902,0.180597,-0.25838
0.3,0.76,-0.0408616,0.176682,-0.264656
0.3,0.77,-0.0242906,0.172122,-0.270932
0.3,0.78,-0.0062772,0.166917,-0.277208
0.3,0.79,0.0131785,0.161066,-0.283483
0.3,0.8,0.0340766,0.154571,-0.289759
0.3,0.81,0.0576709,0.146923,-0.289303
0.3,0.82,0.0838105,0.138986,-0.288847
0.3,0.83,0.112495,0.130759,-0.288391
0.3,0.84,0.143726,0.122242,-0.287935
0.3,0.85,0.177501,0.113434,-0.287479
0.3,0.86,0.213822,0.104337,-0.287022
0.3,0.87,0.252688,0.09495,-0.286566
0.3,0.88,0.2941,0.0852728,-0.28611
0.3,0.89,0.338057,0.0753056,-0.285654
0.3,0.9,0.384559,0.0650485,-0.285198
0.3,0.91,0.434402,0.0543558,-0.275751
0.3,0.92,0.486845,0.0445938,-0.266305
0.3,0.93,0.541888,0.0357624,-0.256858
0.3,0.94,0.599532,0.0278616,-0.247411
0.3,0.95,0.659776,0.0208915,-0.237965
0.3,0.96,0.72262,0.0148519,-0.228518
0.3,0.97,0.788065,0.009743,-0.219072
0.3,0.98,0.85611,0.00556471,-0.209625
0.3,0.99,0.926755,0.00231705,-0.200178
0.3,1,1,-5.70632e-34,-0.190732
0.31,0,-1.47342e-33,2.23352e-33,-0.047128
0.31,0.01,-0.0040435,0.000287067,-0.0463343
0.31,0.02,-0.00764802,0.000541565,-0.0449893
0.31,0.03,-0.0111721,0.000938593,-0.0436443
0.31,0.04,-0.0146156,0.00147815,-0.0422993
0.31,0.05,-0.0179787,0.00216024,-0.0409542
0.31,0.06,-0.0212613,0.00298486,-0.0396092
0.31,0.07,-0.0244634,0.003952,-0.0382642
0.31,0.08,-0.027585,0.00506168,-0.0369192
0.31,0.09,-0.0306262,0.00631389,-0.0355741
0.31,0.1,-0.0335868,0.00770862,-0.0342291
0.31,0.11,-0.036598,0.0093834,-0.0341506
0.31,0.12,-0.0394507,0.0109396,-0.0339689
0.31,0.13,-0.0422814,0.0125871,-0.0337872
0.31,0.14,-0.0450901,0.0143258,-0.0336055
0.31,0.15,-0.0478769,0.0161557,-0.0334238
0.31,0.16,-0.0506416,0.0180768,-0.0332421
0.31,0.17,-0.0533843,0.0200892,-0.0330604
0.31,0.18,-0.056105,0.0221929,-0.0328787
0.31,0.19,-0.0588037,0.0243877,-0.032697
0.31,0.2,-0.0614804,0.0266738,-0.0325153
0.31,0.21,-0.0642791,0.0292695,-0.0329959
0.31,0.22,-0.0669885,0.0317145,-0.0338374
0.31,0.23,-0.0697097,0.0342433,-0.034679
0.31,0.24,-0.0724427,0.0368559,-0.0355205
0.31,0.25,-0.0751874,0.0395523,-0.036362
0.31,0.26,-0.077944,0.0423326,-0.0372035
0.31,0.27,-0.0807123,0.0451967,-0.0380451
0.31,0.28,-0.0834924,0.0481446,-0.0388866
0.31,0.29,-0.0862842,0.0511763,-0.0397281
0.31,0.3,-0.0890879,0.0542919,-0.0405696
0.31,0.31,-0.092089,0.0577402,-0.0417026
0.31,0.32,-0.0949421,0.0610135,-0.0437756
0.31,0.33,-0.0977968,0.064359,-0.0458486
0.31,0.34,-0.100653,0.0677765,-0.0479216
0.31,0.35,-0.103511,0.0712662,-0.0499945
0.31,0.36,-0.10637,0.074828,-0.0520675
0.31,0.37,-0.10923,0.078462,-0.0541405
0.31,0.38,-0.112092,0.0821681,-0.0562135
0.31,0.39,-0.114956,0.0859463,-0.0582865
0.31,0.4,-0.117821,0.0897966,-0.0603594
0.31,0.41,-0.120938,0.0939246,-0.0622514
0.31,0.42,-0.123708,0.0978778,-0.0658992
0.31,0.43,-0.126399,0.101854,-0.069547
0.31,0.44,-0.129012,0.105852,-0.0731949
0.31,0.45,-0.131547,0.109874,-0.0768427
0.31,0.46,-0.134003,0.113918,-0.0804905
0.31,0.47,-0.136381,0.117984,-0.0841383
0.31,0.48,-0.138681,0.122074,-0.0877861
0.31,0.49,-0.140902,0.126186,-0.0914339
0.31,0.5,-0.143045,0.130321,-0.0950817
0.31,0.51,-0.145407,0.134478,-0.0976912
0.31,0.52,-0.147057,0.138539,-0.103261
0.31,0.53,-0.148434,0.14249,-0.108832
0.31,0.54,-0.149539,0.146331,-0.114402
0.31,0.55,-0.15037,0.150062,-0.119972
0.31,0.56,-0.150929,0.153683,-0.125542
0.31,0.57,-0.151215,0.157194,-0.131112
0.31,0.58,-0.151227,0.160594,-0.136682
0.31,0.59,-0.150967,0.163884,-0.142253
0.31,0.6,-0.150434,0.167065,-0.147823
0.31,0.61,-0.149742,0.169624,-0.150718
0.31,0.62,-0.147911,0.172372,-0.157893
0.31,0.63,-0.145414,0.174749,-0.165068
0.31,0.64,-0.142252,0.176754,-0.172242
0.31,0.65,-0.138425,0.178388,-0.179417
0.31,0.66,-0.133934,0.179651,-0.186592
0.31,0.67,-0.128777,0.180543,-0.193766
0.31,0.68,-0.122955,0.181063,-0.200941
0.31,0.69,-0.116469,0.181211,-0.208116
0.31,0.7,-0.109318,0.180989,-0.21529
0.31,0.71,-0.100511,0.179158,-0.217245
0.31,0.72,-0.0905723,0.177995,-0.223521
0.31,0.73,-0.0791914,0.176187,-0.229797
0.31,0.74,-0.0663681,0.173733,-0.236072
0.31,0.75,-0.0521024,0.170634,-0.242348
0.31,0.76,-0.0363944,0.16689,-0.248624
0.31,0.77,-0.019244,0.162501,-0.2549
0.31,0.78,-0.000651227,0.157466,-0.261176
0.31,0.79,0.0193839,0.151786,-0.267451
0.31,0.8,0.0408614,0.14546,-0.273727
0.31,0.81,0.0668079,0.137532,-0.272764
0.31,0.82,0.0929747,0.130151,-0.272308
0.31,0.83,0.121687,0.122479,-0.271852
0.31,0.84,0.152944,0.114518,-0.271395
0.31,0.85,0.186747,0.106266,-0.270939
0.31,0.86,0.223095,0.0977246,-0.270483
0.31,0.87,0.261989,0.0888931,-0.270027
0.31,0.88,0.303427,0.0797717,-0.269571
0.31,0.89,0.347411,0.0703602,-0.269115
0.31,0.9,0.393941,0.0606587,-0.268659
0.31,0.91,0.445079,0.0517891,-0.263592
0.31,0.92,0.496336,0.0423122,-0.254145
0.31,0.93,0.550193,0.033766,-0.244699
0.31,0.94,0.60665,0.0261504,-0.235252
0.31,0.95,0.665708,0.0194655,-0.225805
0.31,0.96,0.727366,0.0137111,-0.216359
0.31,0.97,0.791624,0.00888742,-0.206912
0.31,0.98,0.858482,0.00499433,-0.197465
0.31,0.99,0.927941,0.00203185,-0.188019
0.31,1,1,-4.38093e-33,-0.178572
0.32,0,-2.04367e-34,2.37715e-33,-0.0450588
0.32,0.01,-0.00416266,0.000265793,-0.0442652
0.32,0.02,-0.0081682,0.000615805,-0.0434716
0.32,0.03,-0.0118026,0.00097377,-0.0421265
0.32,0.04,-0.0153565,0.00147426,-0.0407815
0.32,0.05,-0.0188299,0.00211729,-0.0394365
0.32,0.06,-0.0222228,0.00290284,-0.0380915
